# Input,ChemicalName,ChemicalID,CasRN,PhenotypeName,PhenotypeID,Interaction,InteractionActions,OrganismName^ID,AnatomyName^ID^SeqNbr,InferenceNetworkTerms,PubMedIDs
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of cell population proliferation,GO:0008285,titanium dioxide results in increased negative regulation of cell population proliferation,increases^phenotype,Homo sapiens^9606,"Cell Line, Tumor^D045744^1|Hepatocytes^D022781^0",ABI1|ACKR3|ACVRL1|ADAMTS1|ADAMTS8|ADGRB1|ADM|ADORA1|ADORA2A|ADORA2B|ADORA3|ADRA1A|AGBL4|AGT|AGTPBP1|AIMP2|ALDH1A2|ALOX8|AMBRA1|APC|APP|AR|ARID2|ASPH|ATF5|ATG13|AVPR2|AXIN2|AXUD1|AZGP1|BAX|BCL11B|BCL2|BDKRB2|BECN1|BMP2|BMP4|BMP5|BMP7|BRIP1|BTG1|BTG2|BTG3|CACNB4|CAMTA2|CAV1|CBFA2T3|CCN5|CD200|CD9|CDC6|CDC73|CDH13|CDH5|CDK10|CDK6|CDKN1A|CDKN1B|CDKN2A|CDKN2B|CDKN2C|CDKN2D|CDKN3|CEBPA|CGREF1|CGRRF1|CHD5|CIB1|CLDN19|CLDN3|CLMN|CNOT7|COL18A1|COL4A3|COPS8|CPEB1|CSF1R|CSNK2B|CTBP1|CTBP2|CTCF|CTNNB1|CXCL1|CXCL12|CXCL8|CYP1B1|CYP27B1|DAB2IP|DDAH1|DDR1|DDX20|DHCR24|DIS3L2|DLC1|DLG5|DLL1|DLL4|DNAJB2|DPT|DUSP1|E2F7|EEF1E1|EIF2AK1|EIF2AK2|ENPP7|ERBB4|ERDR1X|EREG|ETS1|ETV3|EVC|F2R|FABP3|FABP6|FABP7|FBXO2|FEZF1|FEZF2|FGF2|FGFBP1|FGFR3|FGFRL1|FKTN|FLCN|FLT3|FNIP1|FNIP2|FOSL1|FOXA3|FOXO4|FOXP3|FRZB|FTH1|FUZ|FZD5|GABBR1|GATA1|GATA3|GDF11|GGNBP2|GJA1|GJB6|GLI3|GML|GPC3|GPNMB|GPR3|GRM4|GSDME|GTPBP4|H2AC13|H2AC4|HDAC1|HDAC4|HGS|HMGA1|HMGA1B|HMOX1|HNF4A|HRAS|HSPA1A|HSPA1B|HSPG2|IAPP|IFIT3|IFITM1|IFITM3|IFNA11|IFNG|IFNK|IFNLR1|IGFBP3|IGFBP6|IL10|IL1A|IL1B|IL1RL1|IL24|IL6|INCA1|ING1|ING5|INHBA|INPPL1|INSL3|INSM1|IRF1|IRF6|ITGA1|ITGB1|ITGB1BP1|JAK2|JUN|KANK2|KAT2B|KISS1|KISS1R|KLF10|KLF11|KLF13|KLF4|LBX1|LEFTY1|LIF|LLGL2|LMNA|LYN|MAGI2|MAP2K1|MDM4|MEN1|MFN2|MIR133B|MIR149|MIR15B|MIR21|MIR23A|MIR29A|MIR335|MIR34B|MIR34C|MIR449A|MIR9-1|MIR9-3|MMRN2|MSX1|MSX2|MTBP|MYO16|MYOCD|MYOG|NACC2|NCK2|NDRG1|NEURL1A|NF2|NFE2|NGF|NHERF1|NIBAN2|NKX3-1|NME1|NOS3|NOTCH1|NOX4|NPM1|NPPC|NRK|NTRK1|NUDT6|OPRM1|OSM|OVOL2|P3H1|P3H2|P3H3|PDCD5|PDPN|PDS5B|PDX1|PEMT|PINX1|PKD2|PKP2|PLG|PLK5|PLPP1|PML|PMP22|PODN|PPARG|PPM1D|PPP1R15A|PPP2R3D|PPP2R5C|PRKCA|PRKRA|PROX1|PTCH1|PTEN|PTGES|PTGIS|PTGS2|PTH1R|PTHLH|PTK2B|PTPN1|PTPN14|PTPN2|PTPN6|PTPRF|PTPRJ|PTPRK|PTPRU|PTPRZ1|PTTG1|RAF1|RARA|RARG|RARRES1|RB1|RB1CC1|RBBP4|RBM10|RBM38|RBM5|REG1|REST|RGCC|RIPPLY3|RNF139|RNF41|RPS6KA2|RUNX1|RXRA|S100A11|SAV1|SCIN|SCRIB|SERPINE2|SFRP1|SFRP2|SFRP4|SFRP5|SH2B3|SH3BP4|SIX5|SKAP2|SKI|SLFN1|SLFN2|SLIT2|SLIT3|SLURP1|SMAD1|SMAD2|SMAD3|SMAD4|SMAD6|SMARCA2|SMARCB1|SMYD2|SOD2|SOX4|SOX7|SPEG|SPIN4|SPRY1|SPRY2|SRF|SSTR1|SSTR2|SSTR3|SSTR4|STAT3|STK11|STK3|STK4|STRN|TAX1BP3|TBRG1|TBX5|TENM1|TENT5B|TES|TESC|TESCL|TFAP2A|TFAP4|TFF1|TGFB1|TGFB2|TGFB3|TGIF1|THBS1|TIAL1|TIMP2|TLR2|TMEM115|TMEM127|TNF|TNFRSF9|TNS2|TOB1|TOB2|TP53|TPBG|TPTE|TRP53|TRP53INP1|TRP73|TRPV2|TSC1|TSC2|TSG101|TWIST2|UVRAG|VDR|VHL|WDR6|WDR77|WNK2|WNT9A|WT1|WWC1|WWC2|XIRP1|ZBTB16|ZBTB17|ZBTB49|ZBTB7C|ZFP503|ZFP777,30098274
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of cell population proliferation,GO:0008285,titanium dioxide results in increased negative regulation of cell population proliferation,increases^phenotype,Homo sapiens^9606,"Cell Line, Tumor^D045744^1|Neural Stem Cells^D058953^0",ABI1|ACKR3|ACVRL1|ADAMTS1|ADAMTS8|ADGRB1|ADM|ADORA1|ADORA2A|ADORA2B|ADORA3|ADRA1A|AGBL4|AGT|AGTPBP1|AIMP2|ALDH1A2|ALOX8|AMBRA1|APC|APP|AR|ARID2|ASPH|ATF5|ATG13|AVPR2|AXIN2|AXUD1|AZGP1|BAX|BCL11B|BCL2|BDKRB2|BECN1|BMP2|BMP4|BMP5|BMP7|BRIP1|BTG1|BTG2|BTG3|CACNB4|CAMTA2|CAV1|CBFA2T3|CCN5|CD200|CD9|CDC6|CDC73|CDH13|CDH5|CDK10|CDK6|CDKN1A|CDKN1B|CDKN2A|CDKN2B|CDKN2C|CDKN2D|CDKN3|CEBPA|CGREF1|CGRRF1|CHD5|CIB1|CLDN19|CLDN3|CLMN|CNOT7|COL18A1|COL4A3|COPS8|CPEB1|CSF1R|CSNK2B|CTBP1|CTBP2|CTCF|CTNNB1|CXCL1|CXCL12|CXCL8|CYP1B1|CYP27B1|DAB2IP|DDAH1|DDR1|DDX20|DHCR24|DIS3L2|DLC1|DLG5|DLL1|DLL4|DNAJB2|DPT|DUSP1|E2F7|EEF1E1|EIF2AK1|EIF2AK2|ENPP7|ERBB4|ERDR1X|EREG|ETS1|ETV3|EVC|F2R|FABP3|FABP6|FABP7|FBXO2|FEZF1|FEZF2|FGF2|FGFBP1|FGFR3|FGFRL1|FKTN|FLCN|FLT3|FNIP1|FNIP2|FOSL1|FOXA3|FOXO4|FOXP3|FRZB|FTH1|FUZ|FZD5|GABBR1|GATA1|GATA3|GDF11|GGNBP2|GJA1|GJB6|GLI3|GML|GPC3|GPNMB|GPR3|GRM4|GSDME|GTPBP4|H2AC13|H2AC4|HDAC1|HDAC4|HGS|HMGA1|HMGA1B|HMOX1|HNF4A|HRAS|HSPA1A|HSPA1B|HSPG2|IAPP|IFIT3|IFITM1|IFITM3|IFNA11|IFNG|IFNK|IFNLR1|IGFBP3|IGFBP6|IL10|IL1A|IL1B|IL1RL1|IL24|IL6|INCA1|ING1|ING5|INHBA|INPPL1|INSL3|INSM1|IRF1|IRF6|ITGA1|ITGB1|ITGB1BP1|JAK2|JUN|KANK2|KAT2B|KISS1|KISS1R|KLF10|KLF11|KLF13|KLF4|LBX1|LEFTY1|LIF|LLGL2|LMNA|LYN|MAGI2|MAP2K1|MDM4|MEN1|MFN2|MIR133B|MIR149|MIR15B|MIR21|MIR23A|MIR29A|MIR335|MIR34B|MIR34C|MIR449A|MIR9-1|MIR9-3|MMRN2|MSX1|MSX2|MTBP|MYO16|MYOCD|MYOG|NACC2|NCK2|NDRG1|NEURL1A|NF2|NFE2|NGF|NHERF1|NIBAN2|NKX3-1|NME1|NOS3|NOTCH1|NOX4|NPM1|NPPC|NRK|NTRK1|NUDT6|OPRM1|OSM|OVOL2|P3H1|P3H2|P3H3|PDCD5|PDPN|PDS5B|PDX1|PEMT|PINX1|PKD2|PKP2|PLG|PLK5|PLPP1|PML|PMP22|PODN|PPARG|PPM1D|PPP1R15A|PPP2R3D|PPP2R5C|PRKCA|PRKRA|PROX1|PTCH1|PTEN|PTGES|PTGIS|PTGS2|PTH1R|PTHLH|PTK2B|PTPN1|PTPN14|PTPN2|PTPN6|PTPRF|PTPRJ|PTPRK|PTPRU|PTPRZ1|PTTG1|RAF1|RARA|RARG|RARRES1|RB1|RB1CC1|RBBP4|RBM10|RBM38|RBM5|REG1|REST|RGCC|RIPPLY3|RNF139|RNF41|RPS6KA2|RUNX1|RXRA|S100A11|SAV1|SCIN|SCRIB|SERPINE2|SFRP1|SFRP2|SFRP4|SFRP5|SH2B3|SH3BP4|SIX5|SKAP2|SKI|SLFN1|SLFN2|SLIT2|SLIT3|SLURP1|SMAD1|SMAD2|SMAD3|SMAD4|SMAD6|SMARCA2|SMARCB1|SMYD2|SOD2|SOX4|SOX7|SPEG|SPIN4|SPRY1|SPRY2|SRF|SSTR1|SSTR2|SSTR3|SSTR4|STAT3|STK11|STK3|STK4|STRN|TAX1BP3|TBRG1|TBX5|TENM1|TENT5B|TES|TESC|TESCL|TFAP2A|TFAP4|TFF1|TGFB1|TGFB2|TGFB3|TGIF1|THBS1|TIAL1|TIMP2|TLR2|TMEM115|TMEM127|TNF|TNFRSF9|TNS2|TOB1|TOB2|TP53|TPBG|TPTE|TRP53|TRP53INP1|TRP73|TRPV2|TSC1|TSC2|TSG101|TWIST2|UVRAG|VDR|VHL|WDR6|WDR77|WNK2|WNT9A|WT1|WWC1|WWC2|XIRP1|ZBTB16|ZBTB17|ZBTB49|ZBTB7C|ZFP503|ZFP777,31927068
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of cell population proliferation,GO:0008285,titanium dioxide results in increased negative regulation of cell population proliferation,increases^phenotype,Homo sapiens^9606,"Cells, Cultured^D002478^1|Human Umbilical Vein Endothelial Cells^D061307^0",ABI1|ACKR3|ACVRL1|ADAMTS1|ADAMTS8|ADGRB1|ADM|ADORA1|ADORA2A|ADORA2B|ADORA3|ADRA1A|AGBL4|AGT|AGTPBP1|AIMP2|ALDH1A2|ALOX8|AMBRA1|APC|APP|AR|ARID2|ASPH|ATF5|ATG13|AVPR2|AXIN2|AXUD1|AZGP1|BAX|BCL11B|BCL2|BDKRB2|BECN1|BMP2|BMP4|BMP5|BMP7|BRIP1|BTG1|BTG2|BTG3|CACNB4|CAMTA2|CAV1|CBFA2T3|CCN5|CD200|CD9|CDC6|CDC73|CDH13|CDH5|CDK10|CDK6|CDKN1A|CDKN1B|CDKN2A|CDKN2B|CDKN2C|CDKN2D|CDKN3|CEBPA|CGREF1|CGRRF1|CHD5|CIB1|CLDN19|CLDN3|CLMN|CNOT7|COL18A1|COL4A3|COPS8|CPEB1|CSF1R|CSNK2B|CTBP1|CTBP2|CTCF|CTNNB1|CXCL1|CXCL12|CXCL8|CYP1B1|CYP27B1|DAB2IP|DDAH1|DDR1|DDX20|DHCR24|DIS3L2|DLC1|DLG5|DLL1|DLL4|DNAJB2|DPT|DUSP1|E2F7|EEF1E1|EIF2AK1|EIF2AK2|ENPP7|ERBB4|ERDR1X|EREG|ETS1|ETV3|EVC|F2R|FABP3|FABP6|FABP7|FBXO2|FEZF1|FEZF2|FGF2|FGFBP1|FGFR3|FGFRL1|FKTN|FLCN|FLT3|FNIP1|FNIP2|FOSL1|FOXA3|FOXO4|FOXP3|FRZB|FTH1|FUZ|FZD5|GABBR1|GATA1|GATA3|GDF11|GGNBP2|GJA1|GJB6|GLI3|GML|GPC3|GPNMB|GPR3|GRM4|GSDME|GTPBP4|H2AC13|H2AC4|HDAC1|HDAC4|HGS|HMGA1|HMGA1B|HMOX1|HNF4A|HRAS|HSPA1A|HSPA1B|HSPG2|IAPP|IFIT3|IFITM1|IFITM3|IFNA11|IFNG|IFNK|IFNLR1|IGFBP3|IGFBP6|IL10|IL1A|IL1B|IL1RL1|IL24|IL6|INCA1|ING1|ING5|INHBA|INPPL1|INSL3|INSM1|IRF1|IRF6|ITGA1|ITGB1|ITGB1BP1|JAK2|JUN|KANK2|KAT2B|KISS1|KISS1R|KLF10|KLF11|KLF13|KLF4|LBX1|LEFTY1|LIF|LLGL2|LMNA|LYN|MAGI2|MAP2K1|MDM4|MEN1|MFN2|MIR133B|MIR149|MIR15B|MIR21|MIR23A|MIR29A|MIR335|MIR34B|MIR34C|MIR449A|MIR9-1|MIR9-3|MMRN2|MSX1|MSX2|MTBP|MYO16|MYOCD|MYOG|NACC2|NCK2|NDRG1|NEURL1A|NF2|NFE2|NGF|NHERF1|NIBAN2|NKX3-1|NME1|NOS3|NOTCH1|NOX4|NPM1|NPPC|NRK|NTRK1|NUDT6|OPRM1|OSM|OVOL2|P3H1|P3H2|P3H3|PDCD5|PDPN|PDS5B|PDX1|PEMT|PINX1|PKD2|PKP2|PLG|PLK5|PLPP1|PML|PMP22|PODN|PPARG|PPM1D|PPP1R15A|PPP2R3D|PPP2R5C|PRKCA|PRKRA|PROX1|PTCH1|PTEN|PTGES|PTGIS|PTGS2|PTH1R|PTHLH|PTK2B|PTPN1|PTPN14|PTPN2|PTPN6|PTPRF|PTPRJ|PTPRK|PTPRU|PTPRZ1|PTTG1|RAF1|RARA|RARG|RARRES1|RB1|RB1CC1|RBBP4|RBM10|RBM38|RBM5|REG1|REST|RGCC|RIPPLY3|RNF139|RNF41|RPS6KA2|RUNX1|RXRA|S100A11|SAV1|SCIN|SCRIB|SERPINE2|SFRP1|SFRP2|SFRP4|SFRP5|SH2B3|SH3BP4|SIX5|SKAP2|SKI|SLFN1|SLFN2|SLIT2|SLIT3|SLURP1|SMAD1|SMAD2|SMAD3|SMAD4|SMAD6|SMARCA2|SMARCB1|SMYD2|SOD2|SOX4|SOX7|SPEG|SPIN4|SPRY1|SPRY2|SRF|SSTR1|SSTR2|SSTR3|SSTR4|STAT3|STK11|STK3|STK4|STRN|TAX1BP3|TBRG1|TBX5|TENM1|TENT5B|TES|TESC|TESCL|TFAP2A|TFAP4|TFF1|TGFB1|TGFB2|TGFB3|TGIF1|THBS1|TIAL1|TIMP2|TLR2|TMEM115|TMEM127|TNF|TNFRSF9|TNS2|TOB1|TOB2|TP53|TPBG|TPTE|TRP53|TRP53INP1|TRP73|TRPV2|TSC1|TSC2|TSG101|TWIST2|UVRAG|VDR|VHL|WDR6|WDR77|WNK2|WNT9A|WT1|WWC1|WWC2|XIRP1|ZBTB16|ZBTB17|ZBTB49|ZBTB7C|ZFP503|ZFP777,30126039
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of cell population proliferation,GO:0008285,titanium dioxide results in increased negative regulation of cell population proliferation,increases^phenotype,Mus musculus^10090,Cell Line^D002460^1|Epidermal Cells^D000078404^0,ABI1|ACKR3|ACVRL1|ADAMTS1|ADAMTS8|ADGRB1|ADM|ADORA1|ADORA2A|ADORA2B|ADORA3|ADRA1A|AGBL4|AGT|AGTPBP1|AIMP2|ALDH1A2|ALOX8|AMBRA1|APC|APP|AR|ARID2|ASPH|ATF5|ATG13|AVPR2|AXIN2|AXUD1|AZGP1|BAX|BCL11B|BCL2|BDKRB2|BECN1|BMP2|BMP4|BMP5|BMP7|BRIP1|BTG1|BTG2|BTG3|CACNB4|CAMTA2|CAV1|CBFA2T3|CCN5|CD200|CD9|CDC6|CDC73|CDH13|CDH5|CDK10|CDK6|CDKN1A|CDKN1B|CDKN2A|CDKN2B|CDKN2C|CDKN2D|CDKN3|CEBPA|CGREF1|CGRRF1|CHD5|CIB1|CLDN19|CLDN3|CLMN|CNOT7|COL18A1|COL4A3|COPS8|CPEB1|CSF1R|CSNK2B|CTBP1|CTBP2|CTCF|CTNNB1|CXCL1|CXCL12|CXCL8|CYP1B1|CYP27B1|DAB2IP|DDAH1|DDR1|DDX20|DHCR24|DIS3L2|DLC1|DLG5|DLL1|DLL4|DNAJB2|DPT|DUSP1|E2F7|EEF1E1|EIF2AK1|EIF2AK2|ENPP7|ERBB4|ERDR1X|EREG|ETS1|ETV3|EVC|F2R|FABP3|FABP6|FABP7|FBXO2|FEZF1|FEZF2|FGF2|FGFBP1|FGFR3|FGFRL1|FKTN|FLCN|FLT3|FNIP1|FNIP2|FOSL1|FOXA3|FOXO4|FOXP3|FRZB|FTH1|FUZ|FZD5|GABBR1|GATA1|GATA3|GDF11|GGNBP2|GJA1|GJB6|GLI3|GML|GPC3|GPNMB|GPR3|GRM4|GSDME|GTPBP4|H2AC13|H2AC4|HDAC1|HDAC4|HGS|HMGA1|HMGA1B|HMOX1|HNF4A|HRAS|HSPA1A|HSPA1B|HSPG2|IAPP|IFIT3|IFITM1|IFITM3|IFNA11|IFNG|IFNK|IFNLR1|IGFBP3|IGFBP6|IL10|IL1A|IL1B|IL1RL1|IL24|IL6|INCA1|ING1|ING5|INHBA|INPPL1|INSL3|INSM1|IRF1|IRF6|ITGA1|ITGB1|ITGB1BP1|JAK2|JUN|KANK2|KAT2B|KISS1|KISS1R|KLF10|KLF11|KLF13|KLF4|LBX1|LEFTY1|LIF|LLGL2|LMNA|LYN|MAGI2|MAP2K1|MDM4|MEN1|MFN2|MIR133B|MIR149|MIR15B|MIR21|MIR23A|MIR29A|MIR335|MIR34B|MIR34C|MIR449A|MIR9-1|MIR9-3|MMRN2|MSX1|MSX2|MTBP|MYO16|MYOCD|MYOG|NACC2|NCK2|NDRG1|NEURL1A|NF2|NFE2|NGF|NHERF1|NIBAN2|NKX3-1|NME1|NOS3|NOTCH1|NOX4|NPM1|NPPC|NRK|NTRK1|NUDT6|OPRM1|OSM|OVOL2|P3H1|P3H2|P3H3|PDCD5|PDPN|PDS5B|PDX1|PEMT|PINX1|PKD2|PKP2|PLG|PLK5|PLPP1|PML|PMP22|PODN|PPARG|PPM1D|PPP1R15A|PPP2R3D|PPP2R5C|PRKCA|PRKRA|PROX1|PTCH1|PTEN|PTGES|PTGIS|PTGS2|PTH1R|PTHLH|PTK2B|PTPN1|PTPN14|PTPN2|PTPN6|PTPRF|PTPRJ|PTPRK|PTPRU|PTPRZ1|PTTG1|RAF1|RARA|RARG|RARRES1|RB1|RB1CC1|RBBP4|RBM10|RBM38|RBM5|REG1|REST|RGCC|RIPPLY3|RNF139|RNF41|RPS6KA2|RUNX1|RXRA|S100A11|SAV1|SCIN|SCRIB|SERPINE2|SFRP1|SFRP2|SFRP4|SFRP5|SH2B3|SH3BP4|SIX5|SKAP2|SKI|SLFN1|SLFN2|SLIT2|SLIT3|SLURP1|SMAD1|SMAD2|SMAD3|SMAD4|SMAD6|SMARCA2|SMARCB1|SMYD2|SOD2|SOX4|SOX7|SPEG|SPIN4|SPRY1|SPRY2|SRF|SSTR1|SSTR2|SSTR3|SSTR4|STAT3|STK11|STK3|STK4|STRN|TAX1BP3|TBRG1|TBX5|TENM1|TENT5B|TES|TESC|TESCL|TFAP2A|TFAP4|TFF1|TGFB1|TGFB2|TGFB3|TGIF1|THBS1|TIAL1|TIMP2|TLR2|TMEM115|TMEM127|TNF|TNFRSF9|TNS2|TOB1|TOB2|TP53|TPBG|TPTE|TRP53|TRP53INP1|TRP73|TRPV2|TSC1|TSC2|TSG101|TWIST2|UVRAG|VDR|VHL|WDR6|WDR77|WNK2|WNT9A|WT1|WWC1|WWC2|XIRP1|ZBTB16|ZBTB17|ZBTB49|ZBTB7C|ZFP503|ZFP777,34730869
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of cell size,GO:0045792,titanium dioxide results in increased negative regulation of cell size,increases^phenotype,Homo sapiens^9606,A549 Cells^D000072283^0,AKT1|AKT1S1|ALK|CAV3|CFL1|DEPTOR|MFN2|MIR223|MTOR|MYB|PTEN|RDX|RHOA|TSC1|TSC2|UCN,32224134
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of cellular metabolic process,GO:0031324,titanium dioxide results in increased negative regulation of cellular metabolic process,increases^phenotype,Homo sapiens^9606,"Cell Line, Transformed^D002461^2|Epithelial Cells^D004847^1|Kidney Tubules, Proximal^D007687^0",,34973136
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of cytoskeleton organization,GO:0051494,titanium dioxide results in increased negative regulation of cytoskeleton organization,increases^phenotype,Homo sapiens^9606,A549 Cells^D000072283^0,CLASP2|ESPN,32224134
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of glutathione peroxidase activity,GO:1903283,carboxymethyl-chitosan inhibits the reaction [titanium dioxide results in increased negative regulation of glutathione peroxidase activity],decreases^reaction|increases^phenotype,Rattus norvegicus^10116,Brain^D001921^0,,34874108
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of glutathione peroxidase activity,GO:1903283,titanium dioxide results in increased negative regulation of glutathione peroxidase activity,increases^phenotype,Rattus norvegicus^10116,Brain^D001921^0,,34874108
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of I-kappaB kinase/NF-kappaB signaling,GO:0043124,titanium dioxide results in increased negative regulation of I-kappaB kinase/NF-kappaB signaling,increases^phenotype,Homo sapiens^9606,"Cell Line, Tumor^D045744^1|Hepatocytes^D022781^0",ADIPOQ|ARRB2|AZI2|CASP8|CHRNA7|CHUK|CORO1A|CYLD|DAB2IP|ESR1|GSTP1|HDAC1|IGTP|IRAK1|IRAK2|IRAK3|IRGM|IRGM1|IRGM2|KLF4|LILRB4|MIR146A|MIR15B|NFKBIA|NFKBID|NFKBIL1|NKIRAS1|NOD1|NR1D1|NR1H4|OTUD7B|PER1|PPM1A|PPM1B|PPM1L|PPM1N|PYCARD|RHOA|RIOK3|RIPK1|RORA|SBNO1|SIRPA|SLC39A8|SNIP1|STAT1|STAT3|TANK|TLE1|TMC8|TMSB4X|TNFAIP3|TNIP1|TNIP2|TREM2|TRIM39|TRIM59|UACA|USP10|USP20|WDR62|ZC3H12A|ZMYND11,30098274
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of microtubule polymerization,GO:0031115,titanium dioxide results in increased negative regulation of microtubule polymerization,increases^phenotype,Homo sapiens^9606,A549 Cells^D000072283^0,CDH5|EML2|FKBP4|SGK1|SNCA|STMN1|STMN2|TUBB4A,32224134
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of mitochondrial membrane potential,GO:0010917,titanium dioxide results in increased negative regulation of mitochondrial membrane potential,increases^phenotype,Homo sapiens^9606,"Cell Line, Tumor^D045744^1|Neural Stem Cells^D058953^0",ADCY10|ATP5MC1|BAX|BNIP3|BNIP3L|MAPT|MTCH2|PMAIP1|PRELID1|PRKCE|TRPV1,31927068
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of mitochondrial membrane potential,GO:0010917,titanium dioxide results in increased negative regulation of mitochondrial membrane potential,increases^phenotype,Rattus norvegicus^10116,"Astrocytes^D001253^0|Cells, Cultured^D002478^1",ADCY10|ATP5MC1|BAX|BNIP3|BNIP3L|MAPT|MTCH2|PMAIP1|PRELID1|PRKCE|TRPV1,32004531
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of mitotic cell cycle,GO:0045930,[Hydrogen Peroxide results in increased susceptibility to titanium dioxide] which results in increased negative regulation of mitotic cell cycle,increases^phenotype|increases^response to substance,Rattus norvegicus^10116,Cell Line^D002460^1|Liver^D008099^0,ABL1|BCL2|BRINP3|BTG1|BTG2|BTG3|CDKN1B|CDKN1C|DAP|DGKZ|EGFR|FOXC1|GAS1|HNF4A|IL10|MAD2L1|MIR15B|MIR21|NHERF1|NLE1|PML|PTPN3|RB1|SCRIB|TIMP2|TNF|TP53|TRP53,23873220
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of mitotic cell cycle,GO:0045930,titanium dioxide analog results in increased negative regulation of mitotic cell cycle,increases^phenotype,Mus musculus^10090,Cell Line^D002460^2|Macrophages^D008264^1|Pulmonary Alveoli^D011650^0,ABL1|BCL2|BRINP3|BTG1|BTG2|BTG3|CDKN1B|CDKN1C|DAP|DGKZ|EGFR|FOXC1|GAS1|HNF4A|IL10|MAD2L1|MIR15B|MIR21|NHERF1|NLE1|PML|PTPN3|RB1|SCRIB|TIMP2|TNF|TP53|TRP53,25111187
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of mitotic cell cycle,GO:0045930,titanium dioxide inhibits the reaction [[lead nitrate results in increased abundance of Lead] which results in increased negative regulation of mitotic cell cycle],decreases^reaction|increases^abundance|increases^phenotype,Homo sapiens^9606,A549 Cells^D000072283^0,ABL1|BCL2|BRINP3|BTG1|BTG2|BTG3|CDKN1B|CDKN1C|DAP|DGKZ|EGFR|FOXC1|GAS1|HNF4A|IL10|MAD2L1|MIR15B|MIR21|NHERF1|NLE1|PML|PTPN3|RB1|SCRIB|TIMP2|TNF|TP53|TRP53,30738203
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of mitotic cell cycle,GO:0045930,titanium dioxide results in increased negative regulation of mitotic cell cycle,increases^phenotype,Homo sapiens^9606,Cell Line^D002460^1|Keratinocytes^D015603^0,ABL1|BCL2|BRINP3|BTG1|BTG2|BTG3|CDKN1B|CDKN1C|DAP|DGKZ|EGFR|FOXC1|GAS1|HNF4A|IL10|MAD2L1|MIR15B|MIR21|NHERF1|NLE1|PML|PTPN3|RB1|SCRIB|TIMP2|TNF|TP53|TRP53,30910687
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of mitotic cell cycle,GO:0045930,titanium dioxide results in increased negative regulation of mitotic cell cycle,increases^phenotype,Homo sapiens^9606,"Cell Line, Tumor^D045744^1|Neural Stem Cells^D058953^0",ABL1|BCL2|BRINP3|BTG1|BTG2|BTG3|CDKN1B|CDKN1C|DAP|DGKZ|EGFR|FOXC1|GAS1|HNF4A|IL10|MAD2L1|MIR15B|MIR21|NHERF1|NLE1|PML|PTPN3|RB1|SCRIB|TIMP2|TNF|TP53|TRP53,31927068
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of mitotic cell cycle,GO:0045930,titanium dioxide results in increased negative regulation of mitotic cell cycle,increases^phenotype,Rattus norvegicus^10116,Cell Line^D002460^1|Liver^D008099^0,ABL1|BCL2|BRINP3|BTG1|BTG2|BTG3|CDKN1B|CDKN1C|DAP|DGKZ|EGFR|FOXC1|GAS1|HNF4A|IL10|MAD2L1|MIR15B|MIR21|NHERF1|NLE1|PML|PTPN3|RB1|SCRIB|TIMP2|TNF|TP53|TRP53,23873220
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of mitotic cell cycle,GO:0045930,[titanium dioxide results in increased negative regulation of mitotic cell cycle] which results in decreased G0 to G1 transition,decreases^phenotype|increases^phenotype,Homo sapiens^9606,Cell Line^D002460^1|Keratinocytes^D015603^0,ABL1|BCL2|BRINP3|BTG1|BTG2|BTG3|CDKN1B|CDKN1C|DAP|DGKZ|EGFR|FOXC1|GAS1|HNF4A|IL10|MAD2L1|MIR15B|MIR21|NHERF1|NLE1|PML|PTPN3|RB1|SCRIB|TIMP2|TNF|TP53|TRP53,30910687
13463-67-7,titanium dioxide,C009495,13463-67-7,negative regulation of mitotic cell cycle,GO:0045930,[titanium dioxide results in increased negative regulation of mitotic cell cycle] which results in increased G2/M transition of mitotic cell cycle,increases^phenotype,Homo sapiens^9606,Cell Line^D002460^1|Keratinocytes^D015603^0,ABL1|BCL2|BRINP3|BTG1|BTG2|BTG3|CDKN1B|CDKN1C|DAP|DGKZ|EGFR|FOXC1|GAS1|HNF4A|IL10|MAD2L1|MIR15B|MIR21|NHERF1|NLE1|PML|PTPN3|RB1|SCRIB|TIMP2|TNF|TP53|TRP53,30910687
