# Input,GeneSymbol,GeneID,Ontology,GoTermName,GoTermID
abcc2,ABCC2,1244,Biological Process,leukotriene transport,GO:0071716
abcc2,ABCC2,1244,Biological Process,mercury ion transport,GO:0015694
abcc2,ABCC2,1244,Biological Process,monoatomic anion transmembrane transport,GO:0098656
abcc2,ABCC2,1244,Biological Process,negative regulation of gene expression,GO:0010629
abcc2,ABCC2,1244,Biological Process,organic anion transport,GO:0015711
abcc2,ABCC2,1244,Biological Process,prostaglandin transport,GO:0015732
abcc2,ABCC2,1244,Biological Process,response to antineoplastic agent,GO:0097327
abcc2,ABCC2,1244,Biological Process,response to arsenic-containing substance,GO:0046685
abcc2,ABCC2,1244,Biological Process,response to estradiol,GO:0032355
abcc2,ABCC2,1244,Biological Process,response to estrogen,GO:0043627
abcc2,ABCC2,1244,Biological Process,response to glucagon,GO:0033762
abcc2,ABCC2,1244,Biological Process,response to lipopolysaccharide,GO:0032496
abcc2,ABCC2,1244,Biological Process,response to oxidative stress,GO:0006979
abcc2,ABCC2,1244,Biological Process,response to steroid hormone,GO:0048545
abcc2,ABCC2,1244,Biological Process,response to xenobiotic stimulus,GO:0009410
abcc2,ABCC2,1244,Biological Process,thyroid hormone transport,GO:0070327
abcc2,ABCC2,1244,Biological Process,transepithelial transport,GO:0070633
abcc2,ABCC2,1244,Biological Process,transmembrane transport,GO:0055085
abcc2,ABCC2,1244,Biological Process,transport across blood-brain barrier,GO:0150104
abcc2,ABCC2,1244,Biological Process,xenobiotic catabolic process,GO:0042178
abcc2,ABCC2,1244,Biological Process,xenobiotic detoxification by transmembrane export across the plasma membrane,GO:1990961
abcc2,ABCC2,1244,Biological Process,xenobiotic export from cell,GO:0046618
abcc2,ABCC2,1244,Biological Process,xenobiotic metabolic process,GO:0006805
abcc2,ABCC2,1244,Biological Process,xenobiotic transmembrane transport,GO:0006855
abcc2,ABCC2,1244,Biological Process,xenobiotic transport across blood-brain barrier,GO:1990962
abcc8,ABCC8,6833,Biological Process,action potential,GO:0001508
abcc8,ABCC8,6833,Biological Process,cellular glucose homeostasis,GO:0001678
abcc8,ABCC8,6833,Biological Process,cellular response to glucose stimulus,GO:0071333
abcc8,ABCC8,6833,Biological Process,cellular response to nutrient levels,GO:0031669
abcc8,ABCC8,6833,Biological Process,female pregnancy,GO:0007565
abcc8,ABCC8,6833,Biological Process,"glutamate secretion, neurotransmission",GO:0061535
abcc8,ABCC8,6833,Biological Process,inner ear auditory receptor cell differentiation,GO:0042491
abcc8,ABCC8,6833,Biological Process,inner ear morphogenesis,GO:0042472
abcc8,ABCC8,6833,Biological Process,inner ear receptor cell stereocilium organization,GO:0060122
abcc8,ABCC8,6833,Biological Process,inorganic cation transmembrane transport,GO:0098662
abcc8,ABCC8,6833,Biological Process,memory,GO:0007613
abcc8,ABCC8,6833,Biological Process,negative regulation of angiogenesis,GO:0016525
abcc8,ABCC8,6833,Biological Process,negative regulation of blood-brain barrier permeability,GO:1905604
abcc8,ABCC8,6833,Biological Process,negative regulation of glial cell proliferation,GO:0060253
abcc8,ABCC8,6833,Biological Process,negative regulation of insulin secretion,GO:0046676
abcc8,ABCC8,6833,Biological Process,negative regulation of low-density lipoprotein particle clearance,GO:0010989
abcc8,ABCC8,6833,Biological Process,negative regulation of neuroblast migration,GO:0061855
abcc8,ABCC8,6833,Biological Process,negative regulation of neurogenesis,GO:0050768
abcc8,ABCC8,6833,Biological Process,neuromuscular process,GO:0050905
abcc8,ABCC8,6833,Biological Process,positive regulation of insulin secretion involved in cellular response to glucose stimulus,GO:0035774
abcc8,ABCC8,6833,Biological Process,positive regulation of potassium ion transport,GO:0043268
abcc8,ABCC8,6833,Biological Process,positive regulation of tight junction disassembly,GO:1905075
abcc8,ABCC8,6833,Biological Process,positive regulation of tumor necrosis factor production,GO:0032760
abcc8,ABCC8,6833,Biological Process,positive regulation of uterine smooth muscle relaxation,GO:1900721
abcc8,ABCC8,6833,Biological Process,positive regulation of voltage-gated potassium channel activity,GO:1903818
abcc8,ABCC8,6833,Biological Process,potassium ion import across plasma membrane,GO:1990573
abcc8,ABCC8,6833,Biological Process,potassium ion transmembrane transport,GO:0071805
abcc8,ABCC8,6833,Biological Process,potassium ion transport,GO:0006813
abcc8,ABCC8,6833,Biological Process,response to insulin,GO:0032868
abcc8,ABCC8,6833,Biological Process,response to lipopolysaccharide,GO:0032496
abcc8,ABCC8,6833,Biological Process,response to pH,GO:0009268
abcc8,ABCC8,6833,Biological Process,response to xenobiotic stimulus,GO:0009410
abcc8,ABCC8,6833,Biological Process,response to zinc ion,GO:0010043
abcc8,ABCC8,6833,Biological Process,retinal cone cell development,GO:0046549
abcc8,ABCC8,6833,Biological Process,sensory perception of sound,GO:0007605
abcc8,ABCC8,6833,Biological Process,transmembrane transport,GO:0055085
abcc8,ABCC8,6833,Biological Process,visual learning,GO:0008542
abi1,ABI1,10006,Biological Process,actin polymerization or depolymerization,GO:0008154
abi1,ABI1,10006,Biological Process,dendrite morphogenesis,GO:0048813
abi1,ABI1,10006,Biological Process,lamellipodium morphogenesis,GO:0072673
abi1,ABI1,10006,Biological Process,megakaryocyte development,GO:0035855
abi1,ABI1,10006,Biological Process,negative regulation of cell population proliferation,GO:0008285
abi1,ABI1,10006,Biological Process,neuron migration,GO:0001764
abi1,ABI1,10006,Biological Process,positive regulation of protein tyrosine kinase activity,GO:0061098
abi1,ABI1,10006,Biological Process,postsynapse to nucleus signaling pathway,GO:0099527
abi1,ABI1,10006,Biological Process,regulation of cell migration,GO:0030334
abi1,ABI1,10006,Biological Process,somitogenesis,GO:0001756
abi1,ABI1,10006,Biological Process,transmembrane receptor protein tyrosine kinase signaling pathway,GO:0007169
ace,ACE,1636,Biological Process,acetylcholine catabolic process,GO:0006581
ace,ACE,1636,Biological Process,acetylcholine catabolic process in synaptic cleft,GO:0001507
ace,ACE,1636,Biological Process,amyloid-beta metabolic process,GO:0050435
ace,ACE,1636,Biological Process,angiogenesis involved in coronary vascular morphogenesis,GO:0060978
ace,ACE,1636,Biological Process,angiotensin-activated signaling pathway,GO:0038166
ace,ACE,1636,Biological Process,angiotensin maturation,GO:0002003
ace,ACE,1636,Biological Process,animal organ regeneration,GO:0031100
ace,ACE,1636,Biological Process,antigen processing and presentation of peptide antigen via MHC class I,GO:0002474
ace,ACE,1636,Biological Process,arachidonic acid secretion,GO:0050482
ace,ACE,1636,Biological Process,blood vessel diameter maintenance,GO:0097746
ace,ACE,1636,Biological Process,blood vessel remodeling,GO:0001974
ace,ACE,1636,Biological Process,bradykinin catabolic process,GO:0010815
ace,ACE,1636,Biological Process,cell proliferation in bone marrow,GO:0071838
ace,ACE,1636,Biological Process,cellular response to aldosterone,GO:1904045
ace,ACE,1636,Biological Process,cellular response to glucose stimulus,GO:0071333
ace,ACE,1636,Biological Process,chemical synaptic transmission,GO:0007268
ace,ACE,1636,Biological Process,choline catabolic process,GO:0042426
ace,ACE,1636,Biological Process,choline metabolic process,GO:0019695
ace,ACE,1636,Biological Process,eating behavior,GO:0042755
ace,ACE,1636,Biological Process,embryo development ending in birth or egg hatching,GO:0009792
ace,ACE,1636,Biological Process,female pregnancy,GO:0007565
ace,ACE,1636,Biological Process,heart contraction,GO:0060047
ace,ACE,1636,Biological Process,hematopoietic stem cell differentiation,GO:0060218
ace,ACE,1636,Biological Process,hormone catabolic process,GO:0042447
ace,ACE,1636,Biological Process,hormone metabolic process,GO:0042445
ace,ACE,1636,Biological Process,kidney development,GO:0001822
ace,ACE,1636,Biological Process,lung alveolus development,GO:0048286
ace,ACE,1636,Biological Process,lung development,GO:0030324
ace,ACE,1636,Biological Process,male gonad development,GO:0008584
ace,ACE,1636,Biological Process,mononuclear cell proliferation,GO:0032943
ace,ACE,1636,Biological Process,negative regulation of calcium ion import,GO:0090281
ace,ACE,1636,Biological Process,negative regulation of gap junction assembly,GO:1903597
ace,ACE,1636,Biological Process,negative regulation of gene expression,GO:0010629
ace,ACE,1636,Biological Process,negative regulation of glucose import,GO:0046325
ace,ACE,1636,Biological Process,neutrophil mediated immunity,GO:0002446
ace,ACE,1636,Biological Process,peptide catabolic process,GO:0043171
ace,ACE,1636,Biological Process,peptide metabolic process,GO:0006518
ace,ACE,1636,Biological Process,positive regulation of apoptotic process,GO:0043065
ace,ACE,1636,Biological Process,positive regulation of blood pressure,GO:0045777
ace,ACE,1636,Biological Process,positive regulation of neurogenesis,GO:0050769
ace,ACE,1636,Biological Process,positive regulation of peptidyl-cysteine S-nitrosylation,GO:2000170
ace,ACE,1636,Biological Process,positive regulation of systemic arterial blood pressure,GO:0003084
ace,ACE,1636,Biological Process,positive regulation of vasoconstriction,GO:0045907
ace,ACE,1636,Biological Process,post-transcriptional regulation of gene expression,GO:0010608
ace,ACE,1636,Biological Process,proteolysis,GO:0006508
ace,ACE,1636,Biological Process,regulation of angiotensin metabolic process,GO:0060177
ace,ACE,1636,Biological Process,regulation of blood pressure,GO:0008217
ace,ACE,1636,Biological Process,regulation of heart rate by cardiac conduction,GO:0086091
ace,ACE,1636,Biological Process,regulation of hematopoietic stem cell proliferation,GO:1902033
ace,ACE,1636,Biological Process,regulation of renal output by angiotensin,GO:0002019
ace,ACE,1636,Biological Process,regulation of smooth muscle cell migration,GO:0014910
ace,ACE,1636,Biological Process,regulation of synaptic plasticity,GO:0048167
ace,ACE,1636,Biological Process,regulation of systemic arterial blood pressure by renin-angiotensin,GO:0003081
ace,ACE,1636,Biological Process,regulation of vasoconstriction,GO:0019229
ace,ACE,1636,Biological Process,response to dexamethasone,GO:0071548
ace,ACE,1636,Biological Process,response to hypoxia,GO:0001666
ace,ACE,1636,Biological Process,response to laminar fluid shear stress,GO:0034616
ace,ACE,1636,Biological Process,response to lipopolysaccharide,GO:0032496
ace,ACE,1636,Biological Process,response to nutrient levels,GO:0031667
ace,ACE,1636,Biological Process,response to thyroid hormone,GO:0097066
ace,ACE,1636,Biological Process,response to xenobiotic stimulus,GO:0009410
ace,ACE,1636,Biological Process,spermatogenesis,GO:0007283
ace,ACE,1636,Biological Process,substance P catabolic process,GO:0010814
ace,ACE,1636,Biological Process,vasoconstriction,GO:0042310
ace2,ACE2,59272,Biological Process,acetylcholine catabolic process in synaptic cleft,GO:0001507
ace2,ACE2,59272,Biological Process,angiotensin maturation,GO:0002003
ace2,ACE2,59272,Biological Process,angiotensin-mediated drinking behavior,GO:0003051
ace2,ACE2,59272,Biological Process,blood vessel diameter maintenance,GO:0097746
ace2,ACE2,59272,Biological Process,choline metabolic process,GO:0019695
ace2,ACE2,59272,Biological Process,entry receptor-mediated virion attachment to host cell,GO:0098670
ace2,ACE2,59272,Biological Process,maternal process involved in female pregnancy,GO:0060135
ace2,ACE2,59272,Biological Process,membrane fusion,GO:0061025
ace2,ACE2,59272,Biological Process,negative regulation of ERK1 and ERK2 cascade,GO:0070373
ace2,ACE2,59272,Biological Process,negative regulation of signaling receptor activity,GO:2000272
ace2,ACE2,59272,Biological Process,negative regulation of smooth muscle cell proliferation,GO:0048662
ace2,ACE2,59272,Biological Process,positive regulation of amino acid transport,GO:0051957
ace2,ACE2,59272,Biological Process,positive regulation of cardiac muscle contraction,GO:0060452
ace2,ACE2,59272,Biological Process,positive regulation of gap junction assembly,GO:1903598
ace2,ACE2,59272,Biological Process,positive regulation of L-proline import across plasma membrane,GO:1905737
ace2,ACE2,59272,Biological Process,positive regulation of reactive oxygen species metabolic process,GO:2000379
ace2,ACE2,59272,Biological Process,proteolysis,GO:0006508
ace2,ACE2,59272,Biological Process,receptor-mediated endocytosis of virus by host cell,GO:0019065
ace2,ACE2,59272,Biological Process,receptor-mediated virion attachment to host cell,GO:0046813
ace2,ACE2,59272,Biological Process,regulation of cardiac conduction,GO:1903779
ace2,ACE2,59272,Biological Process,regulation of cell population proliferation,GO:0042127
ace2,ACE2,59272,Biological Process,regulation of cytokine production,GO:0001817
ace2,ACE2,59272,Biological Process,regulation of inflammatory response,GO:0050727
ace2,ACE2,59272,Biological Process,regulation of systemic arterial blood pressure by renin-angiotensin,GO:0003081
ace2,ACE2,59272,Biological Process,regulation of transmembrane transporter activity,GO:0022898
ace2,ACE2,59272,Biological Process,regulation of vasoconstriction,GO:0019229
ace2,ACE2,59272,Biological Process,tryptophan transport,GO:0015827
ace2,ACE2,59272,Biological Process,viral entry into host cell,GO:0046718
ace2,ACE2,59272,Biological Process,viral life cycle,GO:0019058
ackr3,ACKR3,57007,Biological Process,angiogenesis,GO:0001525
ackr3,ACKR3,57007,Biological Process,cell adhesion,GO:0007155
ackr3,ACKR3,57007,Biological Process,chemokine-mediated signaling pathway,GO:0070098
ackr3,ACKR3,57007,Biological Process,chemotaxis,GO:0006935
ackr3,ACKR3,57007,Biological Process,G protein-coupled receptor signaling pathway,GO:0007186
ackr3,ACKR3,57007,Biological Process,immune response,GO:0006955
ackr3,ACKR3,57007,Biological Process,negative regulation of cell population proliferation,GO:0008285
ackr3,ACKR3,57007,Biological Process,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage,GO:1902230
ackr3,ACKR3,57007,Biological Process,oculomotor nerve development,GO:0021557
ackr3,ACKR3,57007,Biological Process,positive regulation of ERK1 and ERK2 cascade,GO:0070374
ackr3,ACKR3,57007,Biological Process,positive regulation of mesenchymal stem cell migration,GO:1905322
ackr3,ACKR3,57007,Biological Process,receptor internalization,GO:0031623
ackr3,ACKR3,57007,Biological Process,vasculogenesis,GO:0001570
acsl1,ACSL1,2180,Biological Process,adiponectin-activated signaling pathway,GO:0033211
acsl1,ACSL1,2180,Biological Process,fatty acid biosynthetic process,GO:0006633
acsl1,ACSL1,2180,Biological Process,fatty acid metabolic process,GO:0006631
acsl1,ACSL1,2180,Biological Process,fatty acid transport,GO:0015908
acsl1,ACSL1,2180,Biological Process,linoleic acid metabolic process,GO:0043651
acsl1,ACSL1,2180,Biological Process,lipid biosynthetic process,GO:0008610
acsl1,ACSL1,2180,Biological Process,long-chain fatty acid import into cell,GO:0044539
acsl1,ACSL1,2180,Biological Process,long-chain fatty acid metabolic process,GO:0001676
acsl1,ACSL1,2180,Biological Process,long-chain fatty-acyl-CoA biosynthetic process,GO:0035338
acsl1,ACSL1,2180,Biological Process,positive regulation of cold-induced thermogenesis,GO:0120162
