# Input,GeneSymbol,GeneID,Ontology,GoTermName,GoTermID
lamc2,LAMC2,3918,Biological Process,cell-cell adhesion,GO:0098609
lamc2,LAMC2,3918,Biological Process,cell migration,GO:0016477
lamc2,LAMC2,3918,Biological Process,dendrite development,GO:0016358
lamc2,LAMC2,3918,Biological Process,epidermis development,GO:0008544
lamc2,LAMC2,3918,Biological Process,morphogenesis of a polarized epithelium,GO:0001738
lamc2,LAMC2,3918,Biological Process,motor neuron axon guidance,GO:0008045
lamc2,LAMC2,3918,Biological Process,positive regulation of cell migration,GO:0030335
lamc2,LAMC2,3918,Biological Process,positive regulation of cell population proliferation,GO:0008284
lamc2,LAMC2,3918,Biological Process,substrate adhesion-dependent cell spreading,GO:0034446
lamc2,LAMC2,3918,Biological Process,tissue development,GO:0009888
lamtor5,LAMTOR5,10542,Biological Process,carbohydrate metabolic process,GO:0005975
lamtor5,LAMTOR5,10542,Biological Process,cellular response to amino acid stimulus,GO:0071230
lamtor5,LAMTOR5,10542,Biological Process,negative regulation of apoptotic process,GO:0043066
lamtor5,LAMTOR5,10542,Biological Process,negative regulation of cysteine-type endopeptidase activity,GO:2000117
lamtor5,LAMTOR5,10542,Biological Process,positive regulation of gene expression,GO:0010628
lamtor5,LAMTOR5,10542,Biological Process,positive regulation of I-kappaB kinase/NF-kappaB signaling,GO:0043123
lamtor5,LAMTOR5,10542,Biological Process,positive regulation of interleukin-8 production,GO:0032757
lamtor5,LAMTOR5,10542,Biological Process,positive regulation of NF-kappaB transcription factor activity,GO:0051092
lamtor5,LAMTOR5,10542,Biological Process,positive regulation of protein localization to nucleus,GO:1900182
lamtor5,LAMTOR5,10542,Biological Process,positive regulation of RNA polymerase II regulatory region sequence-specific DNA binding,GO:1905636
lamtor5,LAMTOR5,10542,Biological Process,positive regulation of TORC1 signaling,GO:1904263
lamtor5,LAMTOR5,10542,Biological Process,positive regulation of TOR signaling,GO:0032008
lamtor5,LAMTOR5,10542,Biological Process,protein localization to lysosome,GO:0061462
lamtor5,LAMTOR5,10542,Biological Process,regulation of cell size,GO:0008361
lamtor5,LAMTOR5,10542,Biological Process,response to virus,GO:0009615
lamtor5,LAMTOR5,10542,Biological Process,TORC1 signaling,GO:0038202
lamtor5,LAMTOR5,10542,Biological Process,viral genome replication,GO:0019079
lap3,LAP3,51056,Biological Process,biological_process,GO:0008150
lap3,LAP3,51056,Biological Process,protein metabolic process,GO:0019538
lap3,LAP3,51056,Biological Process,proteolysis,GO:0006508
lcn2,LCN2,3934,Biological Process,acute-phase response,GO:0006953
lcn2,LCN2,3934,Biological Process,apoptotic process,GO:0006915
lcn2,LCN2,3934,Biological Process,cellular response to amyloid-beta,GO:1904646
lcn2,LCN2,3934,Biological Process,cellular response to hydrogen peroxide,GO:0070301
lcn2,LCN2,3934,Biological Process,cellular response to hypoxia,GO:0071456
lcn2,LCN2,3934,Biological Process,cellular response to increased oxygen levels,GO:0036295
lcn2,LCN2,3934,Biological Process,cellular response to interleukin-1,GO:0071347
lcn2,LCN2,3934,Biological Process,cellular response to interleukin-6,GO:0071354
lcn2,LCN2,3934,Biological Process,cellular response to lipopolysaccharide,GO:0071222
lcn2,LCN2,3934,Biological Process,cellular response to nerve growth factor stimulus,GO:1990090
lcn2,LCN2,3934,Biological Process,cellular response to nutrient levels,GO:0031669
lcn2,LCN2,3934,Biological Process,cellular response to tumor necrosis factor,GO:0071356
lcn2,LCN2,3934,Biological Process,cellular response to X-ray,GO:0071481
lcn2,LCN2,3934,Biological Process,defense response to bacterium,GO:0042742
lcn2,LCN2,3934,Biological Process,extrinsic apoptotic signaling pathway in absence of ligand,GO:0097192
lcn2,LCN2,3934,Biological Process,innate immune response,GO:0045087
lcn2,LCN2,3934,Biological Process,long-term memory,GO:0007616
lcn2,LCN2,3934,Biological Process,negative regulation of hippocampal neuron apoptotic process,GO:0110091
lcn2,LCN2,3934,Biological Process,positive regulation of apoptotic process,GO:0043065
lcn2,LCN2,3934,Biological Process,positive regulation of cell projection organization,GO:0031346
lcn2,LCN2,3934,Biological Process,positive regulation of cold-induced thermogenesis,GO:0120162
lcn2,LCN2,3934,Biological Process,positive regulation of endothelial cell migration,GO:0010595
lcn2,LCN2,3934,Biological Process,positive regulation of endothelial tube morphogenesis,GO:1905956
lcn2,LCN2,3934,Biological Process,positive regulation of gene expression,GO:0010628
lcn2,LCN2,3934,Biological Process,positive regulation of hippocampal neuron apoptotic process,GO:0110090
lcn2,LCN2,3934,Biological Process,positive regulation of iron ion import across plasma membrane,GO:1904440
lcn2,LCN2,3934,Biological Process,positive regulation of neuron apoptotic process,GO:0043525
lcn2,LCN2,3934,Biological Process,positive regulation of reactive oxygen species biosynthetic process,GO:1903428
lcn2,LCN2,3934,Biological Process,positive regulation of reactive oxygen species metabolic process,GO:2000379
lcn2,LCN2,3934,Biological Process,response to bacterium,GO:0009617
lcn2,LCN2,3934,Biological Process,response to blue light,GO:0009637
lcn2,LCN2,3934,Biological Process,response to fructose,GO:0009750
lcn2,LCN2,3934,Biological Process,response to herbicide,GO:0009635
lcn2,LCN2,3934,Biological Process,response to iron(II) ion,GO:0010040
lcn2,LCN2,3934,Biological Process,response to kainic acid,GO:1904373
lcn2,LCN2,3934,Biological Process,response to lipopolysaccharide,GO:0032496
lcn2,LCN2,3934,Biological Process,response to mycotoxin,GO:0010046
lcn2,LCN2,3934,Biological Process,response to nutrient levels,GO:0031667
lcn2,LCN2,3934,Biological Process,response to oxidative stress,GO:0006979
lcn2,LCN2,3934,Biological Process,response to toxic substance,GO:0009636
lcn2,LCN2,3934,Biological Process,response to virus,GO:0009615
lcn2,LCN2,3934,Biological Process,response to xenobiotic stimulus,GO:0009410
lcn2,LCN2,3934,Biological Process,short-term memory,GO:0007614
lcn2,LCN2,3934,Biological Process,siderophore transport,GO:0015891
ldlr,LDLR,3949,Biological Process,amyloid-beta clearance,GO:0097242
ldlr,LDLR,3949,Biological Process,amyloid-beta clearance by cellular catabolic process,GO:0150094
ldlr,LDLR,3949,Biological Process,artery development,GO:0060840
ldlr,LDLR,3949,Biological Process,artery morphogenesis,GO:0048844
ldlr,LDLR,3949,Biological Process,cell-matrix adhesion,GO:0007160
ldlr,LDLR,3949,Biological Process,cellular response to fatty acid,GO:0071398
ldlr,LDLR,3949,Biological Process,cellular response to low-density lipoprotein particle stimulus,GO:0071404
ldlr,LDLR,3949,Biological Process,cholesterol homeostasis,GO:0042632
ldlr,LDLR,3949,Biological Process,cholesterol import,GO:0070508
ldlr,LDLR,3949,Biological Process,cholesterol metabolic process,GO:0008203
ldlr,LDLR,3949,Biological Process,cholesterol transport,GO:0030301
ldlr,LDLR,3949,Biological Process,endocytosis,GO:0006897
ldlr,LDLR,3949,Biological Process,establishment of localization in cell,GO:0051649
ldlr,LDLR,3949,Biological Process,high-density lipoprotein particle clearance,GO:0034384
ldlr,LDLR,3949,Biological Process,intestinal cholesterol absorption,GO:0030299
ldlr,LDLR,3949,Biological Process,lipid metabolic process,GO:0006629
ldlr,LDLR,3949,Biological Process,lipoprotein catabolic process,GO:0042159
ldlr,LDLR,3949,Biological Process,lipoprotein metabolic process,GO:0042157
ldlr,LDLR,3949,Biological Process,long-term memory,GO:0007616
ldlr,LDLR,3949,Biological Process,low-density lipoprotein particle clearance,GO:0034383
ldlr,LDLR,3949,Biological Process,negative regulation of amyloid fibril formation,GO:1905907
ldlr,LDLR,3949,Biological Process,negative regulation of astrocyte activation,GO:0061889
ldlr,LDLR,3949,Biological Process,negative regulation of gene expression,GO:0010629
ldlr,LDLR,3949,Biological Process,negative regulation of low-density lipoprotein particle clearance,GO:0010989
ldlr,LDLR,3949,Biological Process,negative regulation of microglial cell activation,GO:1903979
ldlr,LDLR,3949,Biological Process,negative regulation of protein metabolic process,GO:0051248
ldlr,LDLR,3949,Biological Process,negative regulation of receptor recycling,GO:0001920
ldlr,LDLR,3949,Biological Process,phagocytosis,GO:0006909
ldlr,LDLR,3949,Biological Process,phospholipid transport,GO:0015914
ldlr,LDLR,3949,Biological Process,plasma lipoprotein particle clearance,GO:0034381
ldlr,LDLR,3949,Biological Process,positive regulation of gene expression,GO:0010628
ldlr,LDLR,3949,Biological Process,positive regulation of inflammatory response,GO:0050729
ldlr,LDLR,3949,Biological Process,positive regulation of lysosomal protein catabolic process,GO:1905167
ldlr,LDLR,3949,Biological Process,positive regulation of triglyceride biosynthetic process,GO:0010867
ldlr,LDLR,3949,Biological Process,positive regulation of triglyceride catabolic process,GO:0010898
ldlr,LDLR,3949,Biological Process,receptor-mediated endocytosis,GO:0006898
ldlr,LDLR,3949,Biological Process,receptor-mediated endocytosis involved in cholesterol transport,GO:0090118
ldlr,LDLR,3949,Biological Process,regulation of cholesterol metabolic process,GO:0090181
ldlr,LDLR,3949,Biological Process,regulation of phosphatidylcholine catabolic process,GO:0010899
ldlr,LDLR,3949,Biological Process,regulation of protein metabolic process,GO:0051246
ldlr,LDLR,3949,Biological Process,response to caloric restriction,GO:0061771
ldlr,LDLR,3949,Biological Process,response to estradiol,GO:0032355
ldlr,LDLR,3949,Biological Process,response to estrogen,GO:0043627
ldlr,LDLR,3949,Biological Process,response to ethanol,GO:0045471
ldlr,LDLR,3949,Biological Process,response to glucagon,GO:0033762
ldlr,LDLR,3949,Biological Process,response to hormone,GO:0009725
ldlr,LDLR,3949,Biological Process,response to hypoxia,GO:0001666
ldlr,LDLR,3949,Biological Process,retinoid metabolic process,GO:0001523
ldlr,LDLR,3949,Biological Process,transcription by RNA polymerase II,GO:0006366
ldlr,LDLR,3949,Biological Process,transcytosis,GO:0045056
ldlr,LDLR,3949,Biological Process,vesicle-mediated transport,GO:0016192
ldlr,LDLR,3949,Biological Process,viral entry into host cell,GO:0046718
lep,LEP,3952,Biological Process,activation of protein kinase C activity,GO:1990051
lep,LEP,3952,Biological Process,adipose tissue development,GO:0060612
lep,LEP,3952,Biological Process,adult feeding behavior,GO:0008343
lep,LEP,3952,Biological Process,angiogenesis,GO:0001525
lep,LEP,3952,Biological Process,aorta development,GO:0035904
lep,LEP,3952,Biological Process,bile acid metabolic process,GO:0008206
lep,LEP,3952,Biological Process,bone growth,GO:0098868
lep,LEP,3952,Biological Process,bone mineralization involved in bone maturation,GO:0035630
lep,LEP,3952,Biological Process,cAMP-mediated signaling,GO:0019933
lep,LEP,3952,Biological Process,cardiac muscle hypertrophy,GO:0003300
lep,LEP,3952,Biological Process,cellular response to insulin stimulus,GO:0032869
lep,LEP,3952,Biological Process,cellular response to L-ascorbic acid,GO:0071298
lep,LEP,3952,Biological Process,cellular response to leptin stimulus,GO:0044320
lep,LEP,3952,Biological Process,cellular response to retinoic acid,GO:0071300
lep,LEP,3952,Biological Process,central nervous system neuron development,GO:0021954
lep,LEP,3952,Biological Process,cholesterol metabolic process,GO:0008203
lep,LEP,3952,Biological Process,circadian rhythm,GO:0007623
lep,LEP,3952,Biological Process,determination of adult lifespan,GO:0008340
lep,LEP,3952,Biological Process,eating behavior,GO:0042755
lep,LEP,3952,Biological Process,elastin metabolic process,GO:0051541
lep,LEP,3952,Biological Process,energy homeostasis,GO:0097009
lep,LEP,3952,Biological Process,energy reserve metabolic process,GO:0006112
lep,LEP,3952,Biological Process,fatty acid beta-oxidation,GO:0006635
lep,LEP,3952,Biological Process,fatty acid catabolic process,GO:0009062
lep,LEP,3952,Biological Process,female pregnancy,GO:0007565
lep,LEP,3952,Biological Process,glucose homeostasis,GO:0042593
lep,LEP,3952,Biological Process,glucose metabolic process,GO:0006006
lep,LEP,3952,Biological Process,glycerol biosynthetic process,GO:0006114
lep,LEP,3952,Biological Process,hormone metabolic process,GO:0042445
lep,LEP,3952,Biological Process,insulin secretion,GO:0030073
lep,LEP,3952,Biological Process,intestinal absorption,GO:0050892
lep,LEP,3952,Biological Process,intracellular signal transduction,GO:0035556
lep,LEP,3952,Biological Process,leptin-mediated signaling pathway,GO:0033210
lep,LEP,3952,Biological Process,leukocyte tethering or rolling,GO:0050901
lep,LEP,3952,Biological Process,lipid metabolic process,GO:0006629
lep,LEP,3952,Biological Process,negative regulation of apoptotic process,GO:0043066
lep,LEP,3952,Biological Process,negative regulation of appetite,GO:0032099
lep,LEP,3952,Biological Process,negative regulation of appetite by leptin-mediated signaling pathway,GO:0038108
lep,LEP,3952,Biological Process,negative regulation of autophagy,GO:0010507
lep,LEP,3952,Biological Process,negative regulation of cartilage development,GO:0061037
lep,LEP,3952,Biological Process,negative regulation of glucagon secretion,GO:0070093
lep,LEP,3952,Biological Process,negative regulation of glucose import,GO:0046325
lep,LEP,3952,Biological Process,negative regulation of glutamine transport,GO:2000486
lep,LEP,3952,Biological Process,negative regulation of insulin receptor signaling pathway,GO:0046627
lep,LEP,3952,Biological Process,negative regulation of lipid storage,GO:0010888
lep,LEP,3952,Biological Process,negative regulation of metabolic process,GO:0009892
lep,LEP,3952,Biological Process,negative regulation of transcription by RNA polymerase II,GO:0000122
lep,LEP,3952,Biological Process,negative regulation of vasoconstriction,GO:0045906
lep,LEP,3952,Biological Process,ovulation from ovarian follicle,GO:0001542
lep,LEP,3952,Biological Process,phagocytosis,GO:0006909
lep,LEP,3952,Biological Process,placenta development,GO:0001890
lep,LEP,3952,Biological Process,positive regulation of cell population proliferation,GO:0008284
lep,LEP,3952,Biological Process,positive regulation of cold-induced thermogenesis,GO:0120162
lep,LEP,3952,Biological Process,positive regulation of cytokine production,GO:0001819
lep,LEP,3952,Biological Process,positive regulation of developmental growth,GO:0048639
lep,LEP,3952,Biological Process,positive regulation of fat cell apoptotic process,GO:1904651
lep,LEP,3952,Biological Process,positive regulation of follicle-stimulating hormone secretion,GO:0046881
lep,LEP,3952,Biological Process,positive regulation of hepatic stellate cell activation,GO:2000491
lep,LEP,3952,Biological Process,positive regulation of insulin receptor signaling pathway,GO:0046628
lep,LEP,3952,Biological Process,positive regulation of interleukin-12 production,GO:0032735
lep,LEP,3952,Biological Process,positive regulation of interleukin-6 production,GO:0032755
lep,LEP,3952,Biological Process,positive regulation of interleukin-8 production,GO:0032757
lep,LEP,3952,Biological Process,positive regulation of luteinizing hormone secretion,GO:0033686
lep,LEP,3952,Biological Process,positive regulation of MAPK cascade,GO:0043410
lep,LEP,3952,Biological Process,positive regulation of monoatomic ion transport,GO:0043270
lep,LEP,3952,Biological Process,positive regulation of p38MAPK cascade,GO:1900745
lep,LEP,3952,Biological Process,positive regulation of peroxisome proliferator activated receptor signaling pathway,GO:0035360
lep,LEP,3952,Biological Process,positive regulation of protein import into nucleus,GO:0042307
lep,LEP,3952,Biological Process,positive regulation of protein kinase B signaling,GO:0051897
lep,LEP,3952,Biological Process,positive regulation of protein modification process,GO:0031401
lep,LEP,3952,Biological Process,positive regulation of protein phosphorylation,GO:0001934
lep,LEP,3952,Biological Process,positive regulation of reactive oxygen species metabolic process,GO:2000379
lep,LEP,3952,Biological Process,positive regulation of receptor signaling pathway via JAK-STAT,GO:0046427
lep,LEP,3952,Biological Process,positive regulation of T cell proliferation,GO:0042102
lep,LEP,3952,Biological Process,positive regulation of TOR signaling,GO:0032008
lep,LEP,3952,Biological Process,positive regulation of tumor necrosis factor production,GO:0032760
lep,LEP,3952,Biological Process,positive regulation of tyrosine phosphorylation of STAT protein,GO:0042531
lep,LEP,3952,Biological Process,prostaglandin secretion,GO:0032310
lep,LEP,3952,Biological Process,receptor signaling pathway via JAK-STAT,GO:0007259
lep,LEP,3952,Biological Process,receptor signaling pathway via STAT,GO:0097696
lep,LEP,3952,Biological Process,regulation of angiogenesis,GO:0045765
lep,LEP,3952,Biological Process,regulation of blood pressure,GO:0008217
lep,LEP,3952,Biological Process,regulation of bone remodeling,GO:0046850
lep,LEP,3952,Biological Process,regulation of brown fat cell differentiation,GO:0090335
lep,LEP,3952,Biological Process,regulation of catalytic activity,GO:0050790
lep,LEP,3952,Biological Process,regulation of cell cycle,GO:0051726
lep,LEP,3952,Biological Process,regulation of cytokine production involved in inflammatory response,GO:1900015
lep,LEP,3952,Biological Process,regulation of endothelial cell proliferation,GO:0001936
lep,LEP,3952,Biological Process,regulation of fat cell differentiation,GO:0045598
lep,LEP,3952,Biological Process,regulation of gluconeogenesis,GO:0006111
lep,LEP,3952,Biological Process,regulation of insulin secretion,GO:0050796
lep,LEP,3952,Biological Process,regulation of intestinal cholesterol absorption,GO:0030300
lep,LEP,3952,Biological Process,regulation of lipid biosynthetic process,GO:0046890
lep,LEP,3952,Biological Process,regulation of lipoprotein lipid oxidation,GO:0060587
lep,LEP,3952,Biological Process,regulation of metabolic process,GO:0019222
lep,LEP,3952,Biological Process,regulation of natural killer cell activation,GO:0032814
lep,LEP,3952,Biological Process,regulation of natural killer cell mediated cytotoxicity,GO:0042269
lep,LEP,3952,Biological Process,regulation of natural killer cell proliferation,GO:0032817
lep,LEP,3952,Biological Process,regulation of nitric-oxide synthase activity,GO:0050999
lep,LEP,3952,Biological Process,regulation of protein localization to nucleus,GO:1900180
lep,LEP,3952,Biological Process,regulation of steroid biosynthetic process,GO:0050810
lep,LEP,3952,Biological Process,response to activity,GO:0014823
lep,LEP,3952,Biological Process,response to dietary excess,GO:0002021
lep,LEP,3952,Biological Process,response to estradiol,GO:0032355
lep,LEP,3952,Biological Process,response to ethanol,GO:0045471
lep,LEP,3952,Biological Process,response to hypoxia,GO:0001666
lep,LEP,3952,Biological Process,response to insulin,GO:0032868
lep,LEP,3952,Biological Process,response to nutrient,GO:0007584
lep,LEP,3952,Biological Process,response to nutrient levels,GO:0031667
lep,LEP,3952,Biological Process,response to vitamin E,GO:0033197
lep,LEP,3952,Biological Process,sexual reproduction,GO:0019953
lep,LEP,3952,Biological Process,signal transduction,GO:0007165
lep,LEP,3952,Biological Process,T cell differentiation,GO:0030217
lep,LEP,3952,Biological Process,tyrosine phosphorylation of STAT protein,GO:0007260
lepr,LEPR,3953,Biological Process,angiogenesis,GO:0001525
lepr,LEPR,3953,Biological Process,bone growth,GO:0098868
lepr,LEPR,3953,Biological Process,camera-type eye development,GO:0043010
lepr,LEPR,3953,Biological Process,cell surface receptor signaling pathway,GO:0007166
lepr,LEPR,3953,Biological Process,cellular response to acetate,GO:0071311
lepr,LEPR,3953,Biological Process,cellular response to butyrate,GO:1903545
lepr,LEPR,3953,Biological Process,cholesterol metabolic process,GO:0008203
lepr,LEPR,3953,Biological Process,cytokine-mediated signaling pathway,GO:0019221
lepr,LEPR,3953,Biological Process,eating behavior,GO:0042755
lepr,LEPR,3953,Biological Process,energy homeostasis,GO:0097009
lepr,LEPR,3953,Biological Process,energy reserve metabolic process,GO:0006112
lepr,LEPR,3953,Biological Process,female pregnancy,GO:0007565
lepr,LEPR,3953,Biological Process,generation of precursor metabolites and energy,GO:0006091
lepr,LEPR,3953,Biological Process,glial cell proliferation,GO:0014009
lepr,LEPR,3953,Biological Process,gluconeogenesis,GO:0006094
lepr,LEPR,3953,Biological Process,glucose homeostasis,GO:0042593
lepr,LEPR,3953,Biological Process,glycogen metabolic process,GO:0005977
lepr,LEPR,3953,Biological Process,immunoglobulin mediated immune response,GO:0016064
lepr,LEPR,3953,Biological Process,inner ear development,GO:0048839
lepr,LEPR,3953,Biological Process,leptin-mediated signaling pathway,GO:0033210
lepr,LEPR,3953,Biological Process,male gonad development,GO:0008584
lepr,LEPR,3953,Biological Process,multicellular organism development,GO:0007275
lepr,LEPR,3953,Biological Process,negative regulation of autophagy,GO:0010507
lepr,LEPR,3953,Biological Process,negative regulation of eating behavior,GO:1903999
lepr,LEPR,3953,Biological Process,negative regulation of gluconeogenesis,GO:0045721
lepr,LEPR,3953,Biological Process,negative regulation of hydrolase activity,GO:0051346
lepr,LEPR,3953,Biological Process,negative regulation of locomotor rhythm,GO:1904060
lepr,LEPR,3953,Biological Process,nervous system development,GO:0007399
lepr,LEPR,3953,Biological Process,oocyte maturation,GO:0001556
lepr,LEPR,3953,Biological Process,ovulation,GO:0030728
lepr,LEPR,3953,Biological Process,ovulation from ovarian follicle,GO:0001542
lepr,LEPR,3953,Biological Process,phagocytosis,GO:0006909
lepr,LEPR,3953,Biological Process,positive regulation of cold-induced thermogenesis,GO:0120162
lepr,LEPR,3953,Biological Process,positive regulation of insulin secretion involved in cellular response to glucose stimulus,GO:0035774
lepr,LEPR,3953,Biological Process,positive regulation of MAPK cascade,GO:0043410
lepr,LEPR,3953,Biological Process,positive regulation of protein phosphorylation,GO:0001934
lepr,LEPR,3953,Biological Process,receptor signaling pathway via STAT,GO:0097696
lepr,LEPR,3953,Biological Process,regulation of bone remodeling,GO:0046850
lepr,LEPR,3953,Biological Process,regulation of canonical Wnt signaling pathway,GO:0060828
lepr,LEPR,3953,Biological Process,regulation of feeding behavior,GO:0060259
lepr,LEPR,3953,Biological Process,regulation of metabolic process,GO:0019222
lepr,LEPR,3953,Biological Process,regulation of transport,GO:0051049
lepr,LEPR,3953,Biological Process,response to dexamethasone,GO:0071548
lepr,LEPR,3953,Biological Process,response to estrogen,GO:0043627
lepr,LEPR,3953,Biological Process,response to glucose,GO:0009749
lepr,LEPR,3953,Biological Process,response to hypoxia,GO:0001666
lepr,LEPR,3953,Biological Process,response to leptin,GO:0044321
lepr,LEPR,3953,Biological Process,response to lipid,GO:0033993
lepr,LEPR,3953,Biological Process,response to nicotine,GO:0035094
lepr,LEPR,3953,Biological Process,response to nutrient,GO:0007584
lepr,LEPR,3953,Biological Process,sexual reproduction,GO:0019953
lepr,LEPR,3953,Biological Process,signal transduction,GO:0007165
lepr,LEPR,3953,Biological Process,T cell differentiation,GO:0030217
lepr,LEPR,3953,Biological Process,transport across blood-brain barrier,GO:0150104
lepr,LEPR,3953,Biological Process,type B pancreatic cell development,GO:0003323
lgals1,LGALS1,3956,Biological Process,apoptotic process,GO:0006915
lgals1,LGALS1,3956,Biological Process,cell-cell adhesion,GO:0098609
lgals1,LGALS1,3956,Biological Process,cellular response to glucose stimulus,GO:0071333
lgals1,LGALS1,3956,Biological Process,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,GO:0007157
lgals1,LGALS1,3956,Biological Process,myoblast differentiation,GO:0045445
lgals1,LGALS1,3956,Biological Process,negative regulation of cell-substrate adhesion,GO:0010812
lgals1,LGALS1,3956,Biological Process,negative regulation of neuron projection development,GO:0010977
lgals1,LGALS1,3956,Biological Process,negative regulation of T-helper 17 cell lineage commitment,GO:2000329
